country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,2,0.218574,0.150663,0.224590,0.047557,0.213074,0.044869,0.815513,1993.378732,1.090030,0.023010,0.000000,2004.471576,0.850892
CRI,2,0.113378,0.128293,0.127427,0.042470,0.216005,0.035755,0.820171,1992.857542,1.104301,0.029205,0.000000,2005.033589,0.972691
CRI,2,0.300344,0.149855,0.220483,0.088342,0.207090,0.057701,0.781699,1990.355976,1.074026,0.021897,0.000000,2003.917486,0.779034
CRI,2,0.224874,0.145277,0.197988,0.056906,0.204624,0.058249,0.765110,2000.370229,1.068909,0.022590,0.000000,2003.756513,0.765546
CRI,2,0.186929,0.140627,0.176589,0.057566,0.201150,0.058603,0.895235,1994.945017,1.061282,0.023156,0.000000,2003.539470,0.743798
CRI,2,0.198293,0.135978,0.156739,0.058518,0.228910,0.058684,0.828481,1995.130852,1.050120,0.023541,0.000000,2003.260361,0.711972
CRI,2,0.560041,0.206572,0.106326,0.046389,0.211479,0.063754,0.806265,1992.727844,1.063605,0.027819,0.000000,2003.562251,0.785932
CRI,2,0.219718,0.143642,0.104439,0.056247,0.214846,0.060974,0.827153,1994.797462,1.137369,0.026114,0.000000,2002.853867,0.678083
CRI,2,0.226809,0.140998,0.088680,0.057400,0.215325,0.060623,0.829328,1994.994443,1.093100,0.026319,0.000000,2002.450072,1.279912
CRI,2,0.419529,0.097731,0.150617,0.042701,0.212045,0.067509,0.802383,1991.964063,1.088534,0.031764,0.000000,2002.733086,0.898714
CRI,2,0.248363,0.125591,0.083467,0.056267,0.214705,0.059366,0.825075,1994.642700,1.091004,0.026560,0.000000,2002.598290,0.890459
CRI,2,0.449767,0.092710,0.254985,0.064292,0.214569,0.053755,0.833295,1995.896886,1.106633,0.019851,0.000000,2002.845473,0.888370
CRI,2,0.253613,0.113956,0.206701,0.059390,0.213816,0.056317,0.826833,1995.141291,1.097211,0.021990,0.000000,2003.011666,0.861969
CRI,2,0.737179,0.201591,0.192851,0.072933,0.214321,0.047611,0.840354,1997.016876,1.086849,0.012298,0.000000,2003.762049,0.770881
CRI,2,0.225477,0.117766,0.160303,0.049111,0.212625,0.062821,0.812471,1993.320333,1.088115,0.027745,0.000000,2002.963968,0.865516
CRI,2,0.178011,0.121102,0.100259,0.064228,0.214243,0.050917,0.829618,1995.631366,1.090148,0.037699,0.000000,2002.208126,0.856438
CRI,2,0.230781,0.110540,0.073241,0.065096,0.215403,0.052094,0.833337,1995.831388,1.095120,0.028692,0.000000,2002.040581,0.897024
CRI,2,0.282126,0.104253,0.060501,0.068157,0.215891,0.049893,0.836339,1996.198224,1.096515,0.029074,0.000000,2006.523841,0.909662
CRI,2,0.416959,0.106828,0.064757,0.035349,0.220772,0.053055,0.868308,1999.539828,1.106681,0.031776,0.000000,2002.594708,0.950904
CRI,2,0.162708,0.137839,0.162120,0.071676,0.210926,0.056549,0.806611,1992.983553,1.083029,0.024646,0.000000,2003.541592,0.819868
CRI,2,0.301847,0.160521,0.277096,0.048263,0.212170,0.061816,0.817037,1994.039622,1.083833,0.024453,0.000000,2001.291071,0.801988
CRI,2,0.205699,0.116281,0.087074,0.062693,0.214991,0.052927,0.831672,1995.677203,1.093467,0.027979,0.000000,2004.507300,0.881906
CRI,2,0.223388,0.147753,0.070369,0.056284,0.214520,0.054999,0.827780,1995.236093,1.082365,0.031884,0.000000,2003.257384,0.850738
CRI,2,0.152436,0.137953,0.167802,0.059411,0.213596,0.051145,0.829961,1995.817755,1.087591,0.028967,0.000000,2003.899127,0.816740
CRI,2,0.203456,0.161971,0.220332,0.050375,0.212553,0.058293,0.820978,1994.625962,1.081867,0.026904,0.000000,2005.372566,0.797750
CRI,2,0.197048,0.130517,0.210370,0.056132,0.212158,0.049276,0.823745,1995.416211,1.082137,0.029323,0.000000,2005.168618,0.476338
CRI,2,0.162786,0.158532,0.122031,0.066688,0.214813,0.044662,0.841483,1997.260106,1.086377,0.028237,0.000000,2004.749775,0.688005
CRI,2,0.159456,0.130738,0.091107,0.059442,0.222529,0.047153,0.884559,1988.223378,1.105593,0.033305,0.000000,2003.933555,0.767135
CRI,2,0.343198,0.125893,0.267119,0.060633,0.215956,0.049148,0.848721,1993.796934,1.098336,0.024825,0.000000,2004.655647,0.675912
CRI,2,0.159006,0.142000,0.097581,0.057349,0.214884,0.053543,0.833221,1994.883978,1.086556,0.030277,0.000000,2003.568367,0.804293
CRI,2,0.179245,0.129305,0.178633,0.060866,0.215645,0.041816,0.850200,1994.267765,0.997373,0.031452,0.000000,2005.442607,0.871577
CRI,2,0.291617,0.162039,0.239878,0.054288,0.215610,0.048102,0.849071,1993.085905,1.062094,0.030377,0.000000,2003.615730,0.668130
CRI,2,0.152938,0.126485,0.112144,0.060505,0.215147,0.051723,0.836166,1995.054010,1.086287,0.028598,0.000000,2004.268992,0.824471
CRI,2,0.181589,0.111537,0.085132,0.069280,0.218268,0.041633,0.860535,1994.273524,1.076194,0.031576,0.000000,2002.874417,0.746470
CRI,2,0.104644,0.129076,0.108239,0.061745,0.192316,0.038491,0.859194,1993.602755,1.106093,0.035146,0.000000,2004.692135,0.841538
CRI,2,0.071696,0.125746,0.090240,0.063407,0.162212,0.029347,0.872752,1992.805759,1.126259,0.039169,0.000000,2005.578634,0.912036
CRI,2,0.133993,0.133655,0.070782,0.065597,0.210718,0.044264,0.870518,1992.844591,1.088718,0.032507,0.000000,2002.978813,1.293705
CRI,2,0.119274,0.122940,0.072371,0.065406,0.221041,0.033106,0.779449,1992.994799,1.109314,0.037916,0.000000,2004.277107,0.982741
CRI,2,0.127710,0.157100,0.144522,0.053646,0.205746,0.048030,0.816808,1993.484707,1.103200,0.032948,0.000000,2005.528201,1.022803
CRI,2,0.151344,0.140435,0.067532,0.060060,0.207237,0.048889,0.823200,1993.358006,1.150334,0.033303,0.000000,2002.933342,0.908087
CRI,2,0.152369,0.153447,0.109978,0.056216,0.207631,0.039532,0.843428,1991.458424,1.115638,0.024330,0.000000,2007.219661,0.932689
CRI,2,0.197063,0.116432,0.089033,0.052485,0.205647,0.044791,0.832021,1988.314993,1.122523,0.034708,0.000000,2003.842758,1.185764
CRI,2,0.132152,0.146937,0.112681,0.062897,0.212682,0.044694,0.839159,1995.280297,1.096624,0.030021,0.000000,2004.508169,0.796320
CRI,2,0.128087,0.135744,0.064608,0.047417,0.210263,0.031728,0.867450,1993.640235,1.126402,0.037684,0.000000,2005.331799,1.014559
CRI,2,0.115664,0.143972,0.105537,0.055664,0.191651,0.037811,0.776318,1998.339591,1.112100,0.031675,0.000000,2005.075710,1.123765
CRI,2,0.087977,0.132881,0.099756,0.057426,0.199184,0.029731,0.833549,1993.208354,1.130252,0.034727,0.000000,2005.875498,1.135926
CRI,2,0.100802,0.150282,0.085353,0.053913,0.195680,0.028051,0.830120,1992.704552,1.135978,0.036818,0.000000,2005.237193,1.167993
CRI,2,0.093910,0.139913,0.053727,0.054039,0.194371,0.025286,0.836347,1991.280305,1.141126,0.037615,0.000000,2005.975162,1.242241
CRI,2,0.099575,0.123663,0.069259,0.056767,0.199536,0.032688,0.821115,1995.639493,1.125524,0.041413,0.000000,2003.027380,1.159268
CRI,2,0.084054,0.132484,0.113599,0.052580,0.198613,0.022866,0.841217,1994.277797,1.067221,0.037516,0.000000,2007.442606,1.232274
CRI,2,0.080168,0.139009,0.117058,0.046098,0.191943,0.023253,0.779107,1994.992917,1.138185,0.038791,0.000000,2008.396861,0.848322
CRI,2,0.079873,0.125181,0.073748,0.045721,0.184927,0.020180,0.809778,1992.477599,1.138824,0.041267,0.000000,2006.524011,1.370849
CRI,2,0.101170,0.133794,0.133585,0.060433,0.183504,0.028430,0.759616,1993.999573,1.116261,0.036242,0.000000,2005.753870,1.174002
CRI,2,0.084497,0.112176,0.059639,0.054674,0.185556,0.014787,0.814058,1994.236652,1.138067,0.040539,0.000000,2005.588691,1.191213
CRI,2,0.166214,0.141551,0.112170,0.043083,0.149631,0.021390,0.851301,1994.903125,1.137893,0.037009,0.000000,2007.398979,1.271874
CRI,2,0.087681,0.127373,0.080471,0.059139,0.208842,0.029882,0.799473,1993.484304,1.117426,0.037695,0.000000,2004.939438,1.051746
CRI,2,0.075044,0.118371,0.073370,0.051614,0.197088,0.017270,0.856450,1987.732076,1.136554,0.042201,0.000000,2006.308829,1.110364
CRI,2,0.084113,0.131195,0.057081,0.068935,0.159468,0.016225,0.826000,1993.391944,1.145789,0.044353,0.000000,2006.593406,1.295454
CRI,2,0.079238,0.125378,0.048698,0.050118,0.197516,0.019402,0.880029,1992.119927,1.142186,0.042281,0.000000,2005.930342,1.103993
CRI,2,0.090545,0.108040,0.065004,0.055614,0.185964,0.018456,0.835361,1993.345072,1.125514,0.042629,0.000000,2006.625843,1.099321
CRI,2,0.064076,0.128678,0.078927,0.052622,0.178839,0.013793,0.845976,1989.731884,1.135967,0.038881,0.000000,2011.412194,1.097960
CRI,2,0.088236,0.131254,0.084398,0.050641,0.166766,0.008411,0.857311,1986.429950,1.140656,0.037384,0.000000,2017.389768,1.067883
CRI,2,0.104408,0.112048,0.112723,0.055052,0.182286,0.016849,0.833134,1994.064375,1.117976,0.042467,0.000000,2007.396727,0.997075
CRI,2,0.078379,0.132408,0.063700,0.054291,0.191500,0.022941,0.835548,1991.998685,1.135997,0.039034,0.000000,2006.310943,1.178758
CRI,2,0.105233,0.149895,0.090164,0.053274,0.191917,0.024079,0.834162,1991.817565,1.136704,0.036531,0.000000,2006.640446,1.147263
CRI,2,0.075719,0.117337,0.070350,0.055022,0.187489,0.019759,0.835062,1992.969997,1.128473,0.041399,0.000000,2006.629492,1.111220
CRI,2,0.059742,0.119616,0.056390,0.051192,0.175177,0.013421,0.836219,1991.919114,1.132092,0.044193,0.000000,2007.598108,1.106400
CRI,2,0.068797,0.113461,0.044284,0.048282,0.161013,0.008578,0.837541,1991.255920,1.132995,0.046520,0.000000,2008.569438,1.091771
CRI,2,0.075876,0.123515,0.064513,0.048453,0.153468,0.011507,0.869860,1991.359225,1.144624,0.043540,0.000000,2009.411817,1.202012
CRI,2,0.083947,0.142351,0.088979,0.051474,0.179331,0.023334,0.867218,1990.023646,1.127374,0.042035,0.000000,2009.200525,1.063672
CRI,2,0.090781,0.123524,0.101299,0.038126,0.203775,0.022723,0.863983,1990.376972,1.113168,0.036155,0.000000,2008.392443,0.933605
CRI,2,0.063240,0.129237,0.065288,0.059875,0.172252,0.017694,0.836216,1992.662690,1.138938,0.042884,0.000000,2007.017049,1.200203
CRI,2,0.070490,0.121808,0.048116,0.052046,0.161695,0.015403,0.849770,1989.085579,1.169850,0.044270,0.000000,2007.402017,0.984459
CRI,2,0.066083,0.110328,0.053395,0.053260,0.181343,0.014000,0.817520,1993.303867,1.150814,0.041370,0.000000,2005.644681,1.133438
CRI,2,0.062947,0.108734,0.039247,0.060659,0.165337,0.012850,0.896223,1987.751843,1.144260,0.044189,0.000000,2005.851028,1.432864
CRI,2,0.055385,0.118056,0.050305,0.063962,0.170235,0.013906,0.889490,1989.805388,1.144543,0.042966,0.000000,2007.470795,0.907141
CRI,2,0.077289,0.114639,0.042643,0.074886,0.162265,0.011434,0.917151,1988.407086,1.147209,0.043696,0.000000,2007.975698,0.715103
CRI,2,0.060039,0.116691,0.077166,0.061038,0.148631,0.013698,0.825889,1989.789765,1.141716,0.042156,0.000000,2008.456982,1.118220
CRI,2,0.062138,0.108142,0.059503,0.057581,0.148968,0.010360,0.871301,1989.539572,1.148199,0.044845,0.000000,2008.377806,1.035643
CRI,2,0.079367,0.113438,0.058010,0.066018,0.187471,0.020600,0.837587,1989.901357,1.140759,0.041479,0.000000,2005.391697,0.987695
CRI,2,0.057560,0.120918,0.062794,0.052457,0.162680,0.013386,0.862341,1990.999513,1.143681,0.043073,0.000000,2008.274205,1.146625
CRI,2,0.063283,0.120019,0.052634,0.057995,0.148701,0.011250,0.875847,1987.809059,1.156065,0.043832,0.000000,2008.132307,1.079418
CRI,2,0.088731,0.119246,0.048289,0.062893,0.125752,0.012096,0.860251,1993.049617,1.153321,0.043447,0.000000,2008.850347,1.075143
CRI,2,0.056811,0.118589,0.065623,0.054274,0.182236,0.015832,0.857408,1989.119539,1.141214,0.042532,0.000000,2006.892610,1.101509
CRI,2,0.060864,0.111142,0.039694,0.049821,0.171184,0.005714,0.839712,1987.349947,1.161492,0.045638,0.000000,2010.112068,1.324054
CRI,2,0.072602,0.113008,0.067143,0.060391,0.173194,0.010321,0.862472,1990.935579,1.103118,0.042005,0.000000,2008.310773,1.299823
CRI,2,0.060484,0.119548,0.052028,0.054043,0.164645,0.013967,0.853033,1989.554855,1.159399,0.043768,0.000000,2007.623147,1.059535
CRI,2,0.078939,0.126429,0.059520,0.059194,0.149335,0.011400,0.892109,1985.798309,1.141511,0.044990,0.000000,2010.941499,1.128826
CRI,2,0.056728,0.114157,0.054835,0.054699,0.173933,0.013307,0.839267,1991.542922,1.148631,0.042452,0.000000,2006.768100,1.132284
CRI,2,0.055760,0.106239,0.040257,0.060270,0.151372,0.011506,0.869908,1989.965087,1.156761,0.046424,0.000000,2004.803457,1.170572
CRI,2,0.072184,0.111645,0.054216,0.055092,0.181453,0.014148,0.837665,1992.139680,1.137129,0.043972,0.000000,2006.637144,1.205379
CRI,2,0.055179,0.117870,0.053023,0.057259,0.157445,0.011922,0.867091,1988.927948,1.151921,0.043867,0.000000,2007.740370,1.110333
CRI,2,0.063510,0.102065,0.043283,0.052924,0.156660,0.008254,0.881340,1986.559323,1.156526,0.044912,0.000000,2007.838897,1.069849
CRI,2,0.058193,0.121855,0.058414,0.058076,0.168485,0.014742,0.848646,1991.212417,1.143881,0.043452,0.000000,2007.217033,1.167013
CRI,2,0.061788,0.123665,0.080838,0.051830,0.164448,0.011870,0.803415,1992.131460,1.152272,0.043634,0.000000,2009.520151,0.830518
CRI,2,0.066597,0.127139,0.052327,0.053718,0.181711,0.014986,0.827340,1990.876256,1.149324,0.042584,0.000000,2006.929596,1.154611
CRI,2,0.056717,0.112615,0.057578,0.056596,0.157714,0.011382,0.861294,1989.877406,1.148482,0.044350,0.000000,2007.999813,1.064801
CRI,2,0.063077,0.109471,0.039084,0.060488,0.166709,0.013049,0.894876,1987.810074,1.144311,0.044100,0.000000,2005.800855,1.438266
CRI,2,0.049724,0.119959,0.065794,0.053898,0.165016,0.012156,0.830774,1991.090206,1.150390,0.043754,0.000000,2008.484520,0.967007
CRI,2,0.066701,0.123369,0.087596,0.063609,0.158712,0.027678,0.867862,1993.117375,1.128325,0.040946,0.000000,2005.197539,0.871020
CRI,2,0.058436,0.114084,0.046963,0.053027,0.168151,0.008765,0.847173,1988.858263,1.154949,0.044747,0.000000,2008.695885,1.202936
CRI,2,0.057694,0.113812,0.061070,0.058636,0.166059,0.011575,0.854705,1990.974805,1.130762,0.043783,0.000000,2007.339718,1.137078
CRI,2,0.066878,0.116116,0.041552,0.051500,0.183079,0.011478,0.881820,1990.941466,1.150199,0.045270,0.000000,2006.414907,1.081002
CRI,2,0.055882,0.116547,0.064979,0.058536,0.157873,0.013111,0.841574,1990.080480,1.143957,0.043077,0.000000,2007.913011,1.108861
CRI,2,0.052991,0.112784,0.055438,0.062736,0.154817,0.011674,0.874654,1988.440901,1.158721,0.043395,0.000000,2007.237272,1.093102
CRI,2,0.060256,0.118030,0.069837,0.062344,0.160163,0.018361,0.869760,1991.463826,1.138561,0.042430,0.000000,2006.058507,0.983855
CRI,2,0.052145,0.115058,0.051485,0.055249,0.166188,0.010621,0.853104,1989.523336,1.151296,0.044240,0.000000,2007.979789,1.146269
CRI,2,0.054371,0.109441,0.053977,0.056540,0.159414,0.010506,0.869128,1988.833285,1.151788,0.044043,0.000000,2007.509909,1.013747
CRI,2,0.058490,0.116423,0.050768,0.055653,0.160815,0.013215,0.865937,1988.717865,1.163381,0.043769,0.000000,2007.413700,1.021948
CRI,2,0.053302,0.114459,0.058222,0.057879,0.164762,0.011968,0.857584,1990.420794,1.140849,0.043780,0.000000,2007.358169,1.107744
CRI,2,0.061072,0.108575,0.048953,0.063110,0.164573,0.011210,0.857666,1988.591331,1.154426,0.044512,0.000000,2006.409139,1.006787
CRI,2,0.053335,0.117710,0.058836,0.054980,0.163155,0.012810,0.861185,1990.409036,1.146574,0.043463,0.000000,2007.779389,1.110848
CRI,2,0.056029,0.110575,0.046393,0.061198,0.139241,0.009053,0.863207,1990.702730,1.157057,0.045032,0.000000,2007.883144,1.051497
CRI,2,0.055091,0.114263,0.053113,0.061867,0.143082,0.010192,0.882358,1988.085997,1.152250,0.045422,0.000000,2008.218778,1.008843
CRI,2,0.052807,0.116107,0.050040,0.060727,0.158056,0.011728,0.866814,1989.519176,1.152988,0.044070,0.000000,2006.998295,1.065097
CRI,2,0.060774,0.119212,0.063608,0.056078,0.177787,0.015245,0.865544,1988.470217,1.142793,0.043066,0.000000,2006.964180,1.080776
CRI,2,0.055091,0.112675,0.049950,0.059886,0.149484,0.010347,0.863794,1990.154208,1.153850,0.044597,0.000000,2007.646609,1.058779
CRI,2,0.052826,0.112471,0.043871,0.058880,0.159550,0.010191,0.887346,1989.125357,1.157560,0.045229,0.000000,2006.895497,1.016055
CRI,2,0.066732,0.124540,0.074143,0.056952,0.167102,0.011406,0.865412,1989.101732,1.145151,0.040442,0.000000,2011.240069,0.934759
CRI,2,0.053597,0.110551,0.045988,0.059427,0.155412,0.011481,0.868796,1989.750652,1.154102,0.045403,0.000000,2006.087227,1.109161
CRI,2,0.050996,0.110871,0.055615,0.052897,0.145300,0.009084,0.837962,1989.254465,1.158577,0.045416,0.000000,2007.484583,1.238854
CRI,2,0.051359,0.109917,0.053108,0.058449,0.156822,0.010181,0.859893,1990.179538,1.153348,0.044980,0.000000,2007.179601,1.043923
CRI,2,0.061307,0.112660,0.053017,0.053515,0.172425,0.011907,0.837747,1991.321267,1.153208,0.043184,0.000000,2006.583366,1.153257
CRI,2,0.057258,0.113860,0.053089,0.059692,0.150763,0.010599,0.872315,1988.914313,1.152491,0.044939,0.000000,2007.788300,1.044047
CRI,2,0.052353,0.115328,0.060400,0.053396,0.155358,0.010521,0.834399,1990.181616,1.154660,0.044646,0.000000,2007.975124,1.098986
CRI,3,11.555770,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,12.545677,0.535803,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,14.689892,0.474192,0.679117,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,13.090629,0.474192,0.524061,0.233137,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,11.637774,0.474192,0.524061,0.183118,0.218547,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,10.340956,0.474192,0.524061,0.183118,0.189351,0.028334,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,13.285734,0.474192,0.524061,0.183118,0.189351,0.015085,0.584671,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,15.654552,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,2000.594887,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,11.593480,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.575892,0.001289,0.000000,2020.874475,1.410279
CRI,3,10.904101,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.020090,0.000000,2020.874475,1.410279
CRI,3,11.555770,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.410279
CRI,3,11.555770,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2024.276497,1.410279
CRI,3,11.555770,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.000000,2020.874475,1.984276
CRI,3,7.020049,0.486832,0.552455,0.192479,0.195264,0.016874,0.421185,1982.204966,0.388005,0.004610,0.000000,2021.559335,1.508381
CRI,3,5.980259,0.492782,0.566371,0.197034,0.198060,0.017829,0.437297,1971.799986,0.405406,0.006256,0.000000,2021.883982,1.557541
CRI,3,7.643734,0.489838,0.357755,0.194768,0.196675,0.017346,0.429220,1989.388532,0.396655,0.005435,0.000000,2021.723150,1.532963
CRI,3,7.787918,0.492295,0.503598,0.196658,0.197831,0.017748,0.236676,1988.812655,0.403940,0.006120,0.000000,2021.857384,1.553446
CRI,3,7.001673,0.495109,0.500166,0.130793,0.199157,0.018226,0.375125,1988.133370,0.412527,0.006916,0.000000,2022.011366,1.577328
CRI,3,6.400013,0.396479,0.496157,0.181385,0.200671,0.018797,0.372746,1987.331762,0.422659,0.007841,0.000000,2022.187435,1.605155
CRI,3,6.988641,0.476140,0.491471,0.181096,0.156432,0.019479,0.369978,1986.385826,0.434628,0.008912,0.000000,2022.387983,1.637546
CRI,3,6.697890,0.476463,0.485995,0.180757,0.192567,0.020299,0.366760,1985.270413,0.232277,0.010152,0.000000,2022.615348,1.675196
CRI,3,5.464847,0.476838,0.479597,0.180362,0.193092,0.021288,0.363022,1983.957624,0.387502,0.011582,0.000000,2022.871652,1.049272
CRI,3,3.803449,0.478146,0.457156,0.178976,0.194900,0.025020,0.350080,1979.349897,0.404633,0.016418,0.000000,2023.694138,0.669237
CRI,3,4.580144,0.477493,0.468382,0.179670,0.194001,0.023101,0.356523,1981.647773,0.396018,0.014036,0.000000,2018.502324,1.477917
CRI,3,3.914227,0.478037,0.459027,0.179092,0.194751,0.024693,0.351150,1979.730677,0.403191,0.016026,0.000000,2022.456038,1.489217
CRI,3,3.516782,0.478669,0.448114,0.178416,0.195617,0.026641,0.344931,1977.529199,0.411643,0.018279,0.000000,2022.692232,1.502405
CRI,3,2.932405,0.480863,0.410123,0.176042,0.198570,0.034178,0.323617,1970.476589,0.441900,0.025476,0.000000,2023.458041,1.548580
CRI,3,3.668631,0.479770,0.429061,0.177231,0.197108,0.030277,0.334184,1973.845257,0.426645,0.000301,0.000000,2023.086871,1.525493
CRI,3,3.384515,0.480682,0.413268,0.176241,0.198328,0.016541,0.325365,1971.012232,0.439341,0.019114,0.000000,2023.397789,1.544733
CRI,3,4.460680,0.458948,0.418881,0.158298,0.189995,0.026364,0.518379,1971.992576,0.393216,0.016913,0.000000,2022.854937,1.400178
CRI,3,3.170208,0.456289,0.574444,0.154077,0.190102,0.028694,0.318826,1969.058370,0.399892,0.019276,0.000000,2023.139945,1.398495
CRI,3,3.344424,0.442140,0.445523,0.218103,0.185657,0.029483,0.359754,1967.536008,0.382240,0.019888,0.000000,2023.071085,1.325172
CRI,3,2.944229,0.459162,0.446608,0.179204,0.220253,0.029676,0.363135,1966.415392,0.353498,0.019853,0.000000,2022.842554,1.215866
CRI,3,3.092134,0.455765,0.445538,0.179285,0.202043,0.030363,0.365733,1964.915918,0.627239,0.020271,0.000000,2022.660854,1.107559
CRI,3,3.408506,0.523167,0.426931,0.178301,0.194355,0.034775,0.358645,1961.679095,0.419509,0.024010,0.000000,2023.133164,1.094337
CRI,3,2.780499,0.452586,0.334555,0.158480,0.196489,0.039784,0.288568,1969.843281,0.439466,0.027620,0.000000,2023.567159,1.065556
CRI,3,3.380074,0.429105,0.235460,0.138421,0.195690,0.053551,0.227270,1968.920623,0.456966,0.035065,0.000000,2024.256937,0.849983
CRI,3,2.886498,0.466006,0.408453,0.173310,0.200798,0.035241,0.350215,1962.092459,0.456851,0.023680,0.000000,2025.767795,1.073055
CRI,3,3.135957,0.484907,0.456080,0.196238,0.205816,0.032868,0.200101,1966.309912,0.470906,0.022238,0.000000,2023.963047,1.092213
CRI,3,2.766835,0.467823,0.415475,0.179307,0.203560,0.036368,0.301824,1960.759246,0.471795,0.023976,0.000000,2024.472614,0.953004
CRI,3,2.644920,0.462495,0.393973,0.179414,0.207540,0.043006,0.278783,1957.330782,0.507697,0.027466,0.000000,2025.222215,0.731102
CRI,3,2.709350,0.465041,0.406840,0.179495,0.205437,0.039152,0.291284,1958.805505,0.487810,0.025386,0.000000,2023.726167,1.871580
CRI,3,2.416765,0.460680,0.431029,0.181604,0.204821,0.034552,0.298991,1959.163144,0.474779,0.037802,0.000000,2024.356172,0.985182
CRI,3,2.133493,0.450390,0.432014,0.183770,0.208336,0.036793,0.282263,1956.729160,0.499584,0.045048,0.000000,2024.879218,0.758555
CRI,3,1.861683,0.377810,0.434009,0.181454,0.209252,0.030378,0.265444,1965.736643,0.495979,0.027858,0.000000,2024.586526,1.336407
CRI,3,0.959558,0.277521,0.437554,0.183020,0.215406,0.028302,0.225437,1968.375126,0.535853,0.029622,0.000000,2025.162141,1.462375
CRI,3,2.023614,0.412937,0.451831,0.184601,0.208783,0.056833,0.277834,1958.996844,0.491207,0.033080,0.000000,2024.661978,0.900305
CRI,3,2.528085,0.451784,0.420562,0.132001,0.220241,0.043039,0.237011,1959.420549,0.573631,0.034287,0.000000,2025.101147,1.022456
CRI,3,2.253074,0.436552,0.274962,0.196069,0.221422,0.046581,0.257980,1958.104259,0.583746,0.036449,0.000000,2025.308959,0.902638
CRI,3,1.751635,0.390905,0.353699,0.153859,0.212942,0.044105,0.408888,1958.218494,0.525973,0.036522,0.000000,2024.938259,1.152186
CRI,3,2.224680,0.417048,0.348896,0.167604,0.217494,0.049446,0.235459,1958.077033,0.364427,0.039301,0.000000,2025.956030,1.144032
CRI,3,2.552372,0.405335,0.332440,0.165728,0.197295,0.053759,0.219542,1957.056703,0.642581,0.041336,0.000000,2026.194064,1.027442
CRI,3,1.688719,0.361025,0.353959,0.167230,0.219294,0.051939,0.234416,1955.955445,0.575878,0.040693,0.000000,2026.224950,0.690796
CRI,3,1.933238,0.362308,0.346733,0.168980,0.220298,0.053619,0.198813,1956.747428,0.580183,0.042952,0.000000,2024.450136,1.012588
CRI,3,1.439407,0.363340,0.423637,0.185191,0.225653,0.051106,0.232294,1955.478588,0.623046,0.043007,0.000000,2026.314726,1.011170
CRI,3,1.391164,0.327176,0.352972,0.165405,0.223099,0.053783,0.221111,1956.631655,0.594578,0.045059,0.000000,2026.507962,0.386030
CRI,3,1.159379,0.305359,0.358631,0.163120,0.223802,0.051611,0.222755,1957.533408,0.588651,0.045805,0.000000,2025.870409,1.156440
CRI,3,1.255529,0.358095,0.426323,0.176449,0.231882,0.040561,0.283224,1957.967721,0.447663,0.039441,0.000000,2024.660083,0.855143
CRI,3,0.736457,0.284826,0.338667,0.213752,0.219107,0.050794,0.271243,1956.268657,0.492601,0.044727,0.000000,2025.853358,0.833457
CRI,3,0.212322,0.200348,0.300527,0.244460,0.218526,0.054681,0.289551,1955.666790,0.453462,0.047048,0.000000,2026.158347,0.748261
CRI,3,0.604664,0.262743,0.498112,0.162937,0.217328,0.048566,0.254492,1956.419543,0.461690,0.045204,0.000000,2025.825606,0.919781
CRI,3,0.518965,0.259465,0.439803,0.191030,0.221249,0.045560,0.281724,1956.256747,0.709753,0.044604,0.000000,2025.113052,0.681393
CRI,3,0.387507,0.191400,0.357473,0.176441,0.229277,0.059903,0.234904,1957.136816,0.597655,0.038247,0.000000,2026.140691,1.027187
CRI,3,0.279902,0.197002,0.324228,0.174210,0.231400,0.040283,0.232103,1955.812495,0.624297,0.046924,0.000000,2026.434681,0.892632
CRI,3,0.314390,0.219821,0.423364,0.190442,0.225637,0.041255,0.326982,1956.675784,0.541522,0.043133,0.000000,2026.729336,0.771580
