country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,1,0.103481,0.065521,0.225387,0.041301,0.064933,0.016282,1.000000,1994.340178,0.221212,0.000000,0.222630,2017.545990,0.988755
CRI,1,0.151467,0.074974,0.225277,0.040859,0.070780,0.018968,1.000000,1992.880909,0.190391,0.000000,0.283788,2017.480294,0.899429
CRI,1,0.110555,0.061685,0.203667,0.037447,0.085372,0.020968,1.000000,1993.949753,0.203977,0.000000,0.211261,2016.999531,0.965924
CRI,1,0.118801,0.061679,0.182047,0.033601,0.080078,0.020279,1.000000,1993.370757,0.204866,0.000000,0.282515,2016.422519,0.911382
CRI,1,0.125928,0.060670,0.166073,0.032121,0.086004,0.020911,1.000000,1997.601700,0.225986,0.000000,0.238115,2016.234640,0.934254
CRI,1,0.092302,0.056080,0.166760,0.034005,0.070715,0.017584,1.000000,1995.098256,0.213753,0.000000,0.266468,2017.869714,1.000987
CRI,1,0.153212,0.060534,0.166419,0.033144,0.061438,0.022249,1.000000,1994.736848,0.224564,0.000000,0.253368,2016.784743,1.037971
CRI,1,0.114688,0.063983,0.206933,0.037844,0.087779,0.019147,1.000000,1994.175896,0.198140,0.000000,0.238488,2017.177143,0.914051
CRI,1,0.102916,0.052746,0.209066,0.029500,0.065456,0.016828,1.000000,1995.717584,0.216410,0.000000,0.277043,2016.323210,0.954021
CRI,1,0.102744,0.062012,0.235937,0.039315,0.067324,0.018100,1.000000,1990.467144,0.187442,0.000000,0.259181,2017.770909,0.972102
CRI,1,0.081853,0.051737,0.172248,0.037878,0.060140,0.015620,1.000000,1994.703159,0.212918,0.000000,0.277469,2016.712883,1.029512
CRI,1,0.080083,0.044709,0.148777,0.039860,0.047833,0.012696,1.000000,1995.339628,0.221014,0.000000,0.305213,2016.376650,1.101840
CRI,1,0.081704,0.056307,0.210263,0.039606,0.063463,0.016589,1.000000,1995.034286,0.207899,0.000000,0.225510,2017.649506,1.041779
CRI,1,0.082430,0.053286,0.185543,0.035464,0.053806,0.017184,1.000000,1994.399920,0.216616,0.000000,0.265676,2016.986553,1.061051
CRI,1,0.063770,0.048829,0.198925,0.037179,0.049152,0.013816,1.000000,1993.507059,0.231468,0.000000,0.255216,2017.321074,1.008472
CRI,1,0.057307,0.042292,0.202462,0.037775,0.035322,0.010651,1.000000,1992.753841,0.255221,0.000000,0.257383,2017.547949,1.024208
CRI,1,0.072471,0.049810,0.187303,0.035804,0.043560,0.013293,1.000000,1994.337599,0.223465,0.000000,0.308802,2017.276412,1.030103
CRI,1,0.060923,0.049930,0.189517,0.038632,0.038189,0.013218,1.000000,1994.209876,0.224148,0.000000,0.161647,2017.596634,1.008619
CRI,1,0.076576,0.042315,0.207592,0.035870,0.040130,0.013323,1.000000,1993.959973,0.217491,0.000000,0.257796,2017.336425,1.207338
CRI,1,0.112204,0.041167,0.165589,0.031905,0.043386,0.014794,1.000000,1993.898242,0.209904,0.000000,0.276387,2016.859022,1.078506
CRI,1,0.082587,0.057716,0.208983,0.038754,0.058957,0.015899,1.000000,1994.230380,0.218339,0.000000,0.235361,2017.375799,1.010804
CRI,1,0.060154,0.050384,0.179009,0.046488,0.042179,0.014165,1.000000,1992.148392,0.214905,0.000000,0.215795,2018.226938,1.125656
CRI,1,0.074373,0.042302,0.150399,0.036147,0.037567,0.012580,1.000000,1997.333995,0.252779,0.000000,0.224617,2016.882469,1.132579
CRI,1,0.062002,0.043769,0.153290,0.035055,0.037929,0.007269,1.000000,1993.931497,0.258092,0.000000,0.230673,2017.150446,1.347539
CRI,1,0.053112,0.042383,0.198531,0.041275,0.028882,0.009811,1.000000,1993.381308,0.240293,0.000000,0.209010,2016.565808,1.213489
CRI,1,0.061141,0.037562,0.216239,0.045377,0.017478,0.007208,1.000000,1992.482054,0.254516,0.000000,0.183829,2015.894479,1.325767
CRI,1,0.057758,0.041659,0.192781,0.045677,0.027173,0.011046,1.000000,1995.544174,0.241702,0.000000,0.308865,2018.229974,1.028224
CRI,1,0.054906,0.038077,0.159307,0.038903,0.026971,0.009580,1.000000,1994.566462,0.243519,0.000000,0.254871,2017.272852,1.210152
CRI,1,0.055795,0.038552,0.175366,0.043108,0.026530,0.007944,1.000000,1994.425851,0.250174,0.000000,0.223749,2017.704895,1.181913
CRI,1,0.058610,0.035135,0.149587,0.039208,0.018583,0.007265,1.000000,1993.670783,0.268185,0.000000,0.263390,2017.052733,1.226552
CRI,1,0.052682,0.040667,0.211545,0.038851,0.021988,0.008813,1.000000,1993.053208,0.261057,0.000000,0.186068,2018.401237,1.184419
CRI,1,0.061155,0.038892,0.250291,0.038355,0.014499,0.007303,1.000000,1991.838836,0.283067,0.000000,0.141294,2019.347742,1.226611
CRI,1,0.049230,0.042601,0.152223,0.043682,0.024054,0.007802,1.000000,1994.333541,0.273098,0.000000,0.212662,2017.658916,1.076160
CRI,1,0.044575,0.042746,0.129994,0.048092,0.018397,0.005908,1.000000,1994.518350,0.304640,0.000000,0.192311,2017.818638,1.013239
CRI,1,0.054239,0.042689,0.205166,0.045449,0.022879,0.007298,1.000000,1989.959153,0.243271,0.000000,0.238699,2018.250619,1.128850
CRI,1,0.061483,0.036154,0.167704,0.047682,0.017363,0.006203,1.000000,1992.729081,0.278333,0.000000,0.160412,2018.032642,1.252901
CRI,1,0.067192,0.039063,0.207473,0.051123,0.017684,0.011168,1.000000,1992.950083,0.244704,0.000000,0.209408,2018.297359,0.932456
CRI,1,0.047315,0.042497,0.165497,0.038605,0.031556,0.008106,1.000000,1993.689263,0.254693,0.000000,0.225222,2017.442116,1.237985
CRI,1,0.070706,0.049542,0.189667,0.036386,0.042295,0.013521,1.000000,1994.297980,0.222958,0.000000,0.307710,2017.325018,1.013550
CRI,1,0.049399,0.038809,0.172973,0.044616,0.021882,0.007579,1.000000,1993.129261,0.263592,0.000000,0.191066,2017.857656,1.191058
CRI,1,0.054945,0.034734,0.165280,0.046076,0.017632,0.005770,1.000000,1992.635934,0.284252,0.000000,0.312929,2017.809185,1.290591
CRI,1,0.054957,0.032837,0.172765,0.038221,0.013529,0.004572,1.000000,1994.739322,0.309113,0.000000,0.258232,2017.095865,1.193573
CRI,1,0.059066,0.045191,0.210982,0.045163,0.030058,0.008506,1.000000,1993.457056,0.255742,0.000000,0.210538,2018.274934,1.088579
CRI,1,0.052432,0.037205,0.163212,0.040631,0.021003,0.007559,1.000000,1993.617501,0.265032,0.000000,0.249439,2017.363781,1.191432
CRI,1,0.053972,0.036970,0.159629,0.037992,0.019759,0.005187,1.000000,1991.079132,0.287626,0.000000,0.168477,2016.951256,1.320371
CRI,1,0.044713,0.035746,0.145798,0.045975,0.013496,0.004766,1.000000,1993.763736,0.278285,0.000000,0.193161,2017.551070,1.376669
CRI,1,0.049479,0.038431,0.163694,0.040785,0.016355,0.005939,1.000000,1991.934773,0.288727,0.000000,0.218294,2017.367302,1.241187
CRI,1,0.049950,0.048132,0.164682,0.046429,0.032649,0.010641,1.000000,1991.093361,0.230001,0.000000,0.182133,2018.013969,1.237332
CRI,1,0.066776,0.047356,0.172039,0.038573,0.028155,0.009429,1.000000,1993.053609,0.242451,0.000000,0.130796,2017.341310,1.133286
CRI,1,0.050318,0.037220,0.166947,0.044095,0.019859,0.006535,1.000000,1992.740873,0.273329,0.000000,0.257019,2017.693025,1.250590
CRI,1,0.050817,0.042185,0.179826,0.046642,0.017502,0.005315,1.000000,1990.693822,0.288411,0.000000,0.167661,2017.945058,1.218566
CRI,1,0.048651,0.037607,0.136059,0.040129,0.019816,0.006664,1.000000,1995.308297,0.296784,0.000000,0.169577,2016.901927,1.317626
CRI,1,0.047720,0.043675,0.170963,0.048352,0.022955,0.009700,1.000000,1995.000450,0.252720,0.000000,0.240353,2018.195916,1.125821
