country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,2,1.049990,0.054517,0.437241,0.082117,0.216058,0.053814,0.833742,1997.808383,1.081668,0.015920,0.275333,2003.663291,0.710684
CRI,2,0.201563,0.151751,0.283789,0.049072,0.219275,0.056896,0.802816,1993.153155,1.092670,0.018562,0.286768,2003.963776,0.763456
CRI,2,0.472492,0.085170,0.211631,0.060472,0.217798,0.058781,0.811981,1995.118393,1.078629,0.018923,0.329212,2007.218099,0.645553
CRI,2,0.325381,0.121409,0.381613,0.056953,0.218515,0.054830,0.813077,1994.516352,1.093373,0.017298,0.266199,2002.963126,0.789860
CRI,2,0.262531,0.148294,0.299457,0.065586,0.213935,0.071703,0.801612,1995.257600,1.070533,0.014903,0.230191,2003.381646,0.643972
CRI,2,0.162490,0.140220,0.264895,0.066698,0.215054,0.054795,0.800887,1995.398625,1.072876,0.031236,0.238795,2003.362109,0.644684
CRI,2,0.149078,0.169363,0.219847,0.074402,0.212435,0.051351,0.790958,1995.955698,1.058923,0.039585,0.206942,2002.939845,0.574191
CRI,2,0.271702,0.110018,0.190964,0.067385,0.212883,0.060638,0.802237,1995.617404,1.055702,0.023666,0.279314,2003.467378,1.153221
CRI,2,0.220807,0.151813,0.323377,0.067340,0.211202,0.056744,0.852246,1987.077740,1.060238,0.022362,0.219155,2003.615039,0.771615
CRI,2,0.194145,0.161343,0.239666,0.073256,0.209450,0.058462,0.813727,1994.249955,1.046639,0.023653,0.308864,2003.031703,0.712306
CRI,2,0.347806,0.173313,0.331900,0.071480,0.209926,0.057623,0.841724,1993.197354,1.056040,0.024582,0.220436,2003.834594,0.823915
CRI,2,0.410013,0.194920,0.307589,0.043928,0.204746,0.056504,0.855539,1997.559752,1.032019,0.024169,0.217636,2003.220096,0.748139
CRI,2,0.249708,0.113725,0.285573,0.074911,0.217558,0.058496,0.802532,1992.316679,1.083984,0.021296,0.279822,2003.805433,0.774512
CRI,2,0.210464,0.158499,0.180347,0.076448,0.201647,0.058980,0.824989,1993.777943,1.125591,0.024883,0.244302,2003.096396,0.774705
CRI,2,0.306536,0.105041,0.214974,0.059433,0.215120,0.058531,0.794052,1994.932807,1.102586,0.020156,0.305121,2003.216536,0.705336
CRI,2,0.329078,0.185786,0.263557,0.074336,0.203529,0.057940,0.765428,1993.527859,1.074012,0.025489,0.215668,2003.325510,0.789535
CRI,2,0.209286,0.159461,0.264144,0.069792,0.208037,0.058020,0.790676,1993.816461,1.078306,0.024019,0.237267,2003.401145,0.774965
CRI,2,0.219749,0.159388,0.162117,0.077251,0.202742,0.061813,0.811094,1993.562331,1.067747,0.028085,0.249578,2004.159352,0.729759
CRI,2,0.394516,0.194951,0.289861,0.077459,0.204909,0.058750,0.831419,1992.885262,1.048374,0.026974,0.207606,2004.009610,0.820860
CRI,2,0.213679,0.123161,0.232212,0.063623,0.212765,0.058586,0.803933,1994.435396,1.090971,0.021966,0.278553,2003.400978,0.733015
CRI,2,0.316085,0.197045,0.133053,0.086687,0.224553,0.058124,0.806737,1993.616828,1.062503,0.025789,0.217694,2002.929052,0.734902
CRI,2,0.200936,0.124695,0.311426,0.061071,0.203417,0.058837,0.815049,1994.104095,1.085197,0.022672,0.271111,2003.866676,0.769018
CRI,2,0.413404,0.194783,0.317638,0.069388,0.208869,0.056225,0.823996,1991.880125,1.101187,0.023647,0.226101,2003.657495,0.435564
CRI,2,0.188910,0.127461,0.218325,0.067882,0.211911,0.059548,0.807859,1994.730913,1.068532,0.023661,0.265343,2003.514096,0.927087
CRI,2,0.107116,0.142896,0.193108,0.071661,0.207322,0.041631,0.825523,1992.189337,1.089214,0.031914,0.280981,2003.772931,0.875208
CRI,2,0.077574,0.140260,0.152747,0.074840,0.203670,0.027453,0.836601,1990.536904,1.097617,0.037636,0.308674,2003.982535,1.009492
CRI,2,0.151974,0.131130,0.243922,0.065731,0.204247,0.060470,0.780888,1988.836140,1.078198,0.035784,0.304784,2002.879628,0.776320
CRI,2,0.273116,0.185136,0.185495,0.061650,0.197925,0.052491,0.820517,1993.555055,1.077745,0.033152,0.248377,2003.152263,0.768615
CRI,2,0.178956,0.128859,0.257575,0.071425,0.213336,0.057011,0.807151,1992.630881,1.082451,0.024677,0.271746,2003.632165,0.773035
CRI,2,0.200904,0.136216,0.153873,0.069450,0.206405,0.054321,0.753344,1998.547823,1.101757,0.032686,0.323889,2003.324254,0.771742
CRI,2,0.169170,0.126176,0.307158,0.059146,0.214824,0.047794,0.794895,1994.096911,1.101077,0.028655,0.300757,2002.766730,0.822758
CRI,2,0.143167,0.163775,0.230766,0.071273,0.205645,0.049348,0.800810,1993.154306,1.081673,0.034453,0.273973,2003.289396,0.834849
CRI,2,0.145767,0.128142,0.303730,0.058356,0.216514,0.047322,0.773020,1993.723667,1.017110,0.033790,0.316068,2003.646130,0.800800
CRI,2,0.161846,0.122714,0.215804,0.062332,0.212604,0.046518,0.806844,1993.669503,1.077335,0.035661,0.338908,2003.361421,0.804897
CRI,2,0.126452,0.124609,0.190336,0.089762,0.197943,0.045933,0.795584,1994.403973,1.058133,0.040226,0.292597,2002.793592,0.823976
CRI,2,0.094133,0.151631,0.156710,0.078733,0.214652,0.041840,0.778867,1993.514773,1.062412,0.040306,0.312709,2002.712682,0.827508
CRI,2,0.163449,0.141490,0.317087,0.071066,0.213440,0.044295,0.838841,1987.021910,1.031380,0.035290,0.259330,2003.063013,0.834183
CRI,2,0.155613,0.116445,0.220542,0.066993,0.211310,0.037922,0.789310,1991.229419,1.089591,0.041794,0.264963,2003.363862,0.923230
CRI,2,0.082710,0.145627,0.242442,0.072164,0.208712,0.033530,0.792453,1990.063420,1.074460,0.043372,0.308380,2002.878142,0.708559
CRI,2,0.071439,0.147013,0.202812,0.068714,0.206304,0.032277,0.790680,1991.908691,1.058199,0.044547,0.307776,2002.673814,0.842002
CRI,2,0.081303,0.156873,0.179159,0.067386,0.202408,0.022223,0.782067,1991.541916,1.044521,0.047677,0.326692,2002.284846,0.878006
CRI,2,0.079678,0.153888,0.154698,0.084210,0.202915,0.038243,0.802448,1989.947979,1.022920,0.044726,0.279492,2003.494898,0.794563
CRI,2,0.128040,0.139367,0.131110,0.072850,0.202703,0.040612,0.743766,1996.877864,1.094845,0.043235,0.326356,2003.232646,0.777111
CRI,2,0.111010,0.163612,0.184350,0.084566,0.201910,0.037524,0.772898,1991.506353,1.058140,0.043894,0.246755,2002.924919,0.801008
CRI,2,0.191056,0.181529,0.174857,0.082158,0.201765,0.046026,0.788779,1993.968996,1.036423,0.039647,0.314551,2002.854762,0.676821
CRI,2,0.104868,0.130458,0.208292,0.070589,0.209079,0.039904,0.789177,1991.935761,1.077970,0.041299,0.276906,2003.229679,0.856621
CRI,2,0.129472,0.162069,0.152871,0.084553,0.209897,0.022858,0.798299,1996.444777,1.051134,0.044624,0.269526,2003.398936,0.823889
CRI,2,0.082861,0.124290,0.160502,0.076737,0.200776,0.025788,0.789734,1989.550146,1.070167,0.043295,0.395235,2003.411408,1.137735
CRI,2,0.122394,0.163692,0.100490,0.099709,0.191911,0.025845,0.809218,1991.394014,1.106839,0.046468,0.282088,2002.714204,0.899339
CRI,2,0.069261,0.128062,0.118319,0.088306,0.203309,0.021307,0.783796,1991.697600,1.059643,0.047144,0.326303,2002.920988,0.874311
CRI,2,0.109576,0.112954,0.084799,0.097658,0.202106,0.012491,0.774905,1990.946078,1.047348,0.048839,0.354175,2002.750807,0.894491
CRI,2,0.176275,0.124399,0.172874,0.075212,0.197265,0.046723,0.783971,1986.934037,1.089745,0.042135,0.341307,2002.753601,0.894378
CRI,2,0.088638,0.151856,0.157661,0.082153,0.206988,0.027988,0.794784,1994.321948,1.061754,0.044082,0.286613,2003.226322,0.841152
CRI,2,0.116213,0.147115,0.206938,0.088829,0.205810,0.025698,0.838528,1985.815304,1.037216,0.043873,0.276749,2002.897173,0.957518
CRI,2,0.103434,0.168523,0.145010,0.071896,0.211119,0.019333,0.802480,1987.421248,1.075822,0.046138,0.306782,2003.370315,0.928450
CRI,2,0.118574,0.129104,0.284141,0.060095,0.217903,0.035435,0.787292,1990.083911,1.005224,0.039230,0.322072,2003.591048,0.856135
CRI,2,0.088633,0.137106,0.222313,0.068772,0.212520,0.032883,0.792940,1990.415250,1.036881,0.041779,0.311815,2003.351478,0.866807
CRI,2,0.122143,0.142296,0.143215,0.065590,0.208169,0.036954,0.741882,1995.776330,1.086985,0.043337,0.334071,2003.451980,0.788253
CRI,2,0.077294,0.145898,0.189031,0.082591,0.206409,0.028296,0.817477,1988.519963,1.051163,0.043743,0.290536,2003.027995,0.913214
CRI,2,0.094398,0.125161,0.161952,0.068913,0.212304,0.023937,0.821117,1990.211263,1.068726,0.043287,0.377706,2003.439354,0.963198
CRI,2,0.079309,0.156139,0.136863,0.082366,0.206169,0.020086,0.811938,1989.466121,1.045789,0.045524,0.359588,2003.150418,0.920968
CRI,2,0.128220,0.118921,0.195153,0.082751,0.203021,0.041243,0.800732,1994.072343,1.042894,0.039764,0.335979,2002.983737,0.848334
CRI,2,0.069107,0.154743,0.156296,0.074516,0.209208,0.023869,0.802044,1989.179565,1.068211,0.045044,0.313958,2003.269798,0.907990
CRI,2,0.120977,0.166084,0.174056,0.087164,0.200998,0.034820,0.776964,1991.376305,1.051095,0.044309,0.259965,2002.897792,0.807919
CRI,2,0.073648,0.134478,0.164904,0.073213,0.209696,0.026428,0.810759,1990.505566,1.064498,0.043558,0.346315,2003.296313,0.922753
CRI,2,0.065700,0.134727,0.181337,0.075735,0.196893,0.017230,0.824273,1987.339365,1.058217,0.046380,0.325040,2003.784322,0.958311
CRI,2,0.072348,0.126910,0.194884,0.074265,0.185846,0.010070,0.844078,1983.999944,1.056079,0.047826,0.331292,2004.443282,1.028094
CRI,2,0.081366,0.131841,0.184475,0.071487,0.204374,0.025773,0.814953,1985.114679,1.058295,0.044444,0.359657,2003.280271,0.963739
CRI,2,0.066820,0.145169,0.125829,0.085717,0.196296,0.020639,0.820110,1988.597207,1.083148,0.046292,0.340597,2003.146078,0.952784
CRI,2,0.101169,0.163857,0.168692,0.078599,0.208259,0.025892,0.827616,1989.320815,1.055237,0.045853,0.255608,2003.048455,0.687829
CRI,2,0.074776,0.133313,0.162514,0.077200,0.202737,0.025814,0.799743,1989.492910,1.066566,0.044047,0.357738,2003.317324,1.012408
CRI,2,0.067846,0.138192,0.102913,0.084335,0.199157,0.018450,0.826332,1988.703014,1.048882,0.045880,0.343678,2003.693220,1.169473
CRI,2,0.086158,0.153717,0.124077,0.087374,0.203032,0.023433,0.806896,1993.847898,1.064522,0.045310,0.291113,2003.312469,0.911391
CRI,2,0.070040,0.137042,0.167219,0.075266,0.204041,0.025174,0.812963,1987.429861,1.059875,0.044674,0.341888,2003.288295,0.950487
CRI,2,0.056798,0.129136,0.150194,0.072922,0.204673,0.013420,0.820850,1988.984287,1.096788,0.045049,0.384111,2003.075844,1.124351
CRI,2,0.085705,0.118147,0.147989,0.067678,0.205532,0.007197,0.829537,1988.495861,1.122153,0.045203,0.440938,2002.883297,1.310507
CRI,2,0.077742,0.123203,0.172283,0.073102,0.201066,0.026054,0.813213,1989.390727,1.088421,0.044074,0.305070,2003.399849,1.015203
CRI,2,0.067386,0.130804,0.162702,0.075350,0.202382,0.024460,0.812895,1989.409586,1.078875,0.044473,0.318301,2003.335940,0.991151
CRI,2,0.062279,0.135817,0.156118,0.080605,0.203462,0.018569,0.781297,1988.101203,1.028159,0.048225,0.357420,2002.594859,0.923464
CRI,2,0.082214,0.128958,0.121851,0.072670,0.200051,0.016636,0.797265,1990.066685,1.077975,0.047020,0.389315,2003.346448,1.022170
CRI,2,0.065108,0.141491,0.169583,0.080034,0.204882,0.024969,0.812575,1988.910867,1.058305,0.044789,0.313966,2003.105019,0.939779
CRI,2,0.071597,0.142587,0.143074,0.078326,0.204241,0.018343,0.817222,1989.007193,1.062347,0.046934,0.312288,2003.021173,0.910747
CRI,2,0.061957,0.142742,0.137676,0.083394,0.195499,0.016752,0.807599,1987.706608,1.064088,0.047509,0.317590,2002.996552,0.997628
CRI,2,0.062027,0.134650,0.157714,0.078895,0.200315,0.024008,0.799196,1989.027248,1.066499,0.044908,0.352806,2003.265334,1.025315
CRI,2,0.066277,0.128633,0.106205,0.091309,0.196949,0.012207,0.826155,1985.446745,1.071740,0.047175,0.365420,2003.799033,1.135950
CRI,2,0.061216,0.136626,0.119808,0.086600,0.198262,0.014530,0.807385,1989.764334,1.072099,0.047399,0.334052,2003.177860,1.046434
CRI,2,0.074217,0.147691,0.169657,0.073469,0.198184,0.016351,0.837377,1984.997829,1.074289,0.045212,0.351126,2003.622290,1.161897
CRI,2,0.063038,0.132741,0.129491,0.084437,0.202066,0.019973,0.798287,1990.097696,1.063437,0.046747,0.332432,2003.084165,0.941925
CRI,2,0.072063,0.118950,0.124531,0.088902,0.189657,0.013979,0.821077,1987.849587,1.065268,0.047433,0.367344,2003.209451,1.129648
CRI,2,0.063072,0.145018,0.147683,0.077962,0.204855,0.021013,0.806941,1988.849888,1.067481,0.045789,0.326948,2003.254620,0.960895
CRI,2,0.069159,0.134552,0.200299,0.077707,0.202082,0.018790,0.792713,1988.357616,1.085339,0.046890,0.333925,2002.774327,0.842575
CRI,2,0.065569,0.137274,0.121583,0.082646,0.199900,0.018535,0.818351,1988.616853,1.058832,0.046158,0.341228,2003.441786,1.082422
CRI,2,0.060046,0.143264,0.121021,0.088160,0.198411,0.013226,0.808190,1987.503178,1.053078,0.047835,0.363816,2003.095235,1.021183
CRI,2,0.074433,0.128777,0.155504,0.077985,0.204629,0.014793,0.798510,1988.148469,1.042078,0.047027,0.344677,2003.273589,1.072908
CRI,2,0.063694,0.140910,0.132675,0.083741,0.198479,0.019034,0.814885,1988.485331,1.073874,0.046490,0.341615,2003.177543,0.982079
CRI,2,0.073170,0.147529,0.190847,0.071806,0.204280,0.026168,0.789639,1991.632896,1.056162,0.045957,0.316704,2002.619027,0.872411
CRI,2,0.059364,0.133146,0.122983,0.086161,0.198859,0.014944,0.817521,1987.049573,1.067991,0.046909,0.352961,2003.467594,1.066578
CRI,2,0.062277,0.140656,0.104874,0.088712,0.204625,0.018709,0.790533,1989.829531,1.071407,0.046924,0.361408,2002.590099,1.059822
CRI,2,0.056550,0.138616,0.152705,0.082469,0.202622,0.017422,0.792320,1988.782472,1.072846,0.047208,0.348149,2002.724415,0.933674
CRI,2,0.063913,0.139291,0.171011,0.082380,0.203940,0.016885,0.778315,1988.865103,1.079384,0.047623,0.351632,2002.418218,0.864088
CRI,2,0.061834,0.134012,0.107566,0.085548,0.197038,0.011792,0.795114,1988.466268,1.075610,0.048162,0.382646,2002.959914,1.074728
CRI,2,0.059388,0.133444,0.132768,0.082086,0.203359,0.014695,0.789148,1988.888788,1.060545,0.047528,0.360413,2002.857524,1.045793
CRI,2,0.066276,0.127825,0.117189,0.088781,0.196547,0.012402,0.794651,1988.530998,1.066094,0.048123,0.381469,2002.728266,1.082641
CRI,2,0.060293,0.140541,0.139386,0.080585,0.202877,0.018515,0.803921,1988.770331,1.067135,0.046553,0.340248,2003.115300,0.990592
CRI,2,0.060804,0.141034,0.135289,0.081461,0.199719,0.012935,0.804350,1987.019039,1.070665,0.047536,0.377031,2002.886196,1.111786
CRI,2,0.062246,0.138723,0.109600,0.085465,0.197580,0.013150,0.823399,1988.875360,1.103026,0.045264,0.354704,2003.482536,1.165514
CRI,2,0.067418,0.133632,0.164388,0.077043,0.195011,0.012273,0.820519,1986.954019,1.075029,0.047040,0.349639,2003.661145,1.039006
CRI,2,0.063255,0.138871,0.117292,0.085700,0.202351,0.016889,0.798358,1989.123811,1.072321,0.046953,0.358451,2002.828015,1.054598
CRI,2,0.064963,0.133801,0.151444,0.077600,0.203656,0.015314,0.806984,1988.883470,1.085375,0.046276,0.365965,2002.895416,1.026664
CRI,2,0.062357,0.135857,0.137048,0.084302,0.200767,0.016144,0.805228,1987.921622,1.070438,0.047062,0.350552,2003.076388,0.998903
CRI,2,0.063740,0.136008,0.142396,0.082277,0.202992,0.016011,0.790739,1988.835655,1.066820,0.047373,0.354260,2002.790264,0.988841
CRI,2,0.059521,0.140924,0.135948,0.085286,0.200550,0.015206,0.800373,1988.146014,1.063273,0.047541,0.355948,2002.904596,0.976869
CRI,2,0.062309,0.139575,0.145899,0.081523,0.202750,0.017962,0.798183,1988.776402,1.070018,0.046897,0.344189,2002.914070,0.961888
CRI,2,0.060389,0.139821,0.143741,0.081964,0.201187,0.015041,0.798402,1987.906537,1.071760,0.047377,0.362480,2002.804269,1.020649
CRI,3,11.317138,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,12.398351,0.535803,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,14.442935,0.474192,0.679117,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,12.934326,0.474192,0.524061,0.233137,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,11.427824,0.474192,0.524061,0.183118,0.218547,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,10.134722,0.474192,0.524061,0.183118,0.189351,0.028334,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,13.070349,0.474192,0.524061,0.183118,0.189351,0.015085,0.584671,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,15.358118,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,2000.594887,0.354479,0.001289,0.152051,2020.874475,1.410279
CRI,3,11.363194,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.575892,0.001289,0.152051,2020.874475,1.410279
CRI,3,10.751869,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.020090,0.152051,2020.874475,1.410279
CRI,3,11.142647,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.282903,2020.874475,1.410279
CRI,3,11.534408,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2024.276497,1.410279
CRI,3,11.396460,0.474192,0.524061,0.183118,0.189351,0.015085,0.389535,1992.695121,0.354479,0.001289,0.152051,2020.874475,1.984276
CRI,3,6.922010,0.486832,0.552455,0.192479,0.195264,0.016874,0.421185,1982.204966,0.388005,0.004610,0.169860,2021.559335,1.508381
CRI,3,5.874415,0.492782,0.566371,0.197034,0.198060,0.017829,0.437297,1971.799986,0.405406,0.006256,0.179359,2021.883982,1.557541
CRI,3,7.518930,0.489838,0.357755,0.194768,0.196675,0.017346,0.429220,1989.388532,0.396655,0.005435,0.174560,2021.723150,1.532963
CRI,3,7.763943,0.492295,0.503598,0.196658,0.197831,0.017748,0.236676,1988.812655,0.403940,0.006120,0.178552,2021.857384,1.553446
CRI,3,6.908287,0.495109,0.500166,0.130793,0.199157,0.018226,0.375125,1988.133370,0.412527,0.006916,0.183299,2022.011366,1.577328
CRI,3,6.323617,0.396479,0.496157,0.181385,0.200671,0.018797,0.372746,1987.331762,0.422659,0.007841,0.188957,2022.187435,1.605155
CRI,3,6.222292,0.476140,0.491471,0.181096,0.202394,0.019479,0.369978,1986.385826,0.434628,0.008912,0.195723,2017.099769,1.637546
CRI,3,6.064655,0.476463,0.485995,0.180757,0.159425,0.020299,0.366760,1985.270413,0.448784,0.010152,0.203841,2021.246786,1.675196
CRI,3,5.303416,0.476838,0.479597,0.180362,0.195180,0.021288,0.363022,1983.957624,0.465541,0.011582,0.213618,2021.307531,1.049272
CRI,3,3.600270,0.478146,0.457156,0.178976,0.197940,0.025020,0.350080,1979.349897,0.525886,0.016418,0.250405,2021.517173,0.669237
CRI,3,4.658416,0.477493,0.468382,0.179670,0.196573,0.023101,0.356523,1981.647773,0.263674,0.014036,0.231516,2021.412930,1.477917
CRI,3,3.798377,0.478037,0.459027,0.179092,0.197714,0.024693,0.351150,1979.730677,0.438798,0.016026,0.247189,2021.499880,1.489217
CRI,3,3.457838,0.478669,0.448114,0.178416,0.199022,0.026641,0.344931,1977.529199,0.453719,0.018279,0.126193,2021.600305,1.502405
CRI,3,2.843860,0.480863,0.410123,0.176042,0.203408,0.034178,0.323617,1970.476589,0.507444,0.025476,0.080088,2021.943144,1.548580
CRI,3,3.500555,0.479770,0.429061,0.177231,0.201252,0.030277,0.334184,1973.845257,0.480315,0.000301,0.220348,2021.773409,1.525493
CRI,3,3.315749,0.480682,0.413268,0.176241,0.203054,0.016541,0.325365,1971.012232,0.502890,0.019114,0.233603,2021.915089,1.544733
CRI,3,4.156925,0.458948,0.418881,0.158298,0.196119,0.026364,0.518379,1971.992576,0.464421,0.016913,0.210264,2020.949052,1.400178
CRI,3,3.037372,0.456289,0.574444,0.154077,0.197193,0.028694,0.318826,1969.058370,0.484063,0.019276,0.221379,2020.961431,1.398495
CRI,3,3.157748,0.442140,0.445523,0.218103,0.194298,0.029483,0.359754,1967.536008,0.479209,0.019888,0.217962,2020.447736,1.325172
CRI,3,3.629212,0.527161,0.441116,0.178864,0.191503,0.030761,0.359944,1965.688462,0.478125,0.020925,0.216699,2019.912164,1.252340
CRI,3,3.382048,0.481368,0.437435,0.178783,0.187484,0.031993,0.361013,1963.966037,0.472994,0.021834,0.212968,2024.245603,1.159633
CRI,3,2.858715,0.481860,0.434839,0.178793,0.221962,0.033108,0.363250,1962.409002,0.462558,0.022555,0.206092,2021.952589,1.044750
CRI,3,2.859611,0.462259,0.333686,0.158420,0.201241,0.039996,0.288084,1969.690337,0.518422,0.027773,0.238264,2021.332568,1.071457
CRI,3,2.846891,0.476517,0.407365,0.173241,0.203360,0.035477,0.349584,1961.991034,0.746158,0.023880,0.185928,2021.794926,1.079965
CRI,3,3.297067,0.495791,0.454793,0.196163,0.204891,0.033134,0.199596,1966.137753,0.551684,0.022479,0.201265,2022.345445,1.100346
CRI,3,2.873170,0.481837,0.413990,0.179214,0.204609,0.036694,0.301034,1960.644343,0.598541,0.024245,0.163394,2021.986972,0.961833
CRI,3,2.259288,0.401010,0.427257,0.179499,0.211490,0.030900,0.283979,1969.017954,0.577073,0.020251,0.179597,2023.518028,1.128893
CRI,3,1.391274,0.310591,0.420349,0.179816,0.219185,0.030970,0.250061,1970.918666,0.627494,0.019911,0.162959,2024.766913,1.069219
CRI,3,2.488185,0.449174,0.405277,0.179528,0.209993,0.038480,0.276510,1959.675707,0.545005,0.024949,0.141962,2022.885295,1.896834
CRI,3,2.239440,0.441667,0.429186,0.181641,0.208551,0.033810,0.281513,1960.281839,0.602835,0.037506,0.151851,2022.838813,1.012518
CRI,3,2.317596,0.432298,0.419466,0.180578,0.220761,0.032342,0.246979,1966.244539,0.632506,0.026687,0.148623,2019.384111,1.337957
CRI,3,2.175116,0.424081,0.444723,0.183802,0.212932,0.056784,0.264605,1960.571242,0.623189,0.029990,0.123620,2022.080162,0.942860
CRI,3,2.096437,0.387722,0.401682,0.160957,0.212623,0.038205,0.427035,1962.554341,0.585472,0.028455,0.134253,2021.587874,1.337456
CRI,3,2.395658,0.445380,0.403561,0.125043,0.222334,0.043888,0.256238,1961.048462,0.677393,0.031665,0.112702,2023.406596,1.113758
CRI,3,2.158155,0.428599,0.258759,0.188439,0.223766,0.047585,0.281854,1959.522353,0.704310,0.033701,0.098110,2023.384532,1.002696
CRI,3,1.761469,0.385596,0.378391,0.165369,0.221778,0.040448,0.295721,1966.289527,0.606847,0.031558,0.125837,2022.773160,1.453386
CRI,3,1.863141,0.397762,0.469121,0.186974,0.226316,0.037204,0.310196,1958.909843,0.701564,0.029117,0.072905,2023.514472,1.395337
CRI,3,1.783773,0.353865,0.371295,0.168366,0.209286,0.045120,0.235088,1962.551453,0.794148,0.034188,0.072143,2023.264165,1.486091
CRI,3,1.386127,0.337987,0.392134,0.173169,0.226398,0.044178,0.229081,1963.099089,0.521013,0.034685,0.068802,2023.603584,1.517090
CRI,3,0.896008,0.257888,0.384578,0.173133,0.233583,0.048704,0.181588,1963.705643,0.413302,0.038548,0.040236,2024.333952,1.741230
CRI,3,1.018825,0.290062,0.385180,0.169860,0.230261,0.048099,0.226772,1957.957469,0.743486,0.035561,0.146707,2023.856693,1.080763
CRI,3,0.988181,0.305958,0.386628,0.164665,0.229311,0.045097,0.259634,1964.942498,0.739032,0.037229,0.083468,2023.223640,0.684558
CRI,3,0.866161,0.285774,0.385520,0.220469,0.221058,0.039842,0.280683,1963.498814,0.619018,0.033129,0.100957,2022.652552,1.286225
CRI,3,0.338908,0.205167,0.376591,0.253557,0.220401,0.037866,0.293459,1965.002160,0.589658,0.033825,0.095499,2022.241493,1.375388
CRI,3,0.634028,0.262420,0.363014,0.185623,0.222560,0.053016,0.298978,1959.344953,0.656970,0.037800,0.069811,2025.564998,1.071244
CRI,3,0.498650,0.221617,0.343188,0.185233,0.232369,0.054651,0.265744,1964.175235,0.695140,0.027248,0.059507,2024.091899,1.413921
CRI,3,0.272061,0.209233,0.313185,0.183321,0.232465,0.031591,0.282898,1964.458329,0.687061,0.035271,0.065709,2024.872395,1.578537
CRI,3,0.119640,0.125505,0.255610,0.183080,0.238174,0.021493,0.292343,1967.095523,0.718381,0.037448,0.047277,2025.779917,1.904399
CRI,3,0.127297,0.158676,0.508542,0.177695,0.227881,0.035372,0.267271,1968.215967,0.607957,0.032582,0.074132,2024.374141,1.664212
CRI,3,0.348128,0.162380,0.369275,0.206302,0.236154,0.044056,0.147814,1964.149183,0.729616,0.037480,0.047828,2025.733175,1.362612
CRI,3,0.302219,0.126717,0.292231,0.185318,0.229480,0.046286,0.194687,1973.014262,0.619369,0.038148,0.084307,2024.986826,1.299656
CRI,3,0.169292,0.128549,0.369230,0.205454,0.239864,0.038493,0.253034,1967.105021,0.491988,0.034837,0.087405,2025.372481,1.181831
CRI,3,0.532616,0.087264,0.360688,0.214003,0.237245,0.042769,0.193468,1963.250251,0.665109,0.037508,0.046044,2025.915374,1.169028
CRI,3,0.508461,0.099438,0.311929,0.206941,0.240048,0.055193,0.221906,1959.878879,0.650866,0.044127,0.027430,2024.768561,1.579358
CRI,3,0.473161,0.090193,0.332404,0.220758,0.235796,0.038472,0.243967,1978.806488,0.517185,0.038120,0.023088,2025.605927,1.651812
CRI,3,0.776587,0.067430,0.322367,0.232294,0.237303,0.040266,0.210310,1965.705984,0.485417,0.036709,0.034510,2026.187026,2.257526
CRI,3,0.716941,0.067124,0.314364,0.234312,0.234602,0.035518,0.303354,1967.553105,0.821453,0.034854,0.070323,2025.853523,1.256820
CRI,3,0.581647,0.256733,0.374511,0.176443,0.229527,0.042862,0.281950,1965.572001,0.804307,0.036619,0.091291,2023.604300,0.631251
CRI,3,1.246726,0.306782,0.393639,0.162334,0.232227,0.049149,0.191272,1963.686591,0.463728,0.038534,0.047447,2023.775815,1.436281
CRI,3,0.309669,0.100546,0.333455,0.219022,0.234038,0.038799,0.271888,1966.484426,0.736898,0.035857,0.063796,2025.444902,1.301140
CRI,3,0.731795,0.069788,0.338378,0.221508,0.241100,0.030000,0.191059,1979.099294,0.649304,0.035387,0.047076,2024.216474,1.673968
CRI,3,0.247518,0.194924,0.356788,0.195238,0.229106,0.046973,0.268755,1962.130066,0.655055,0.037231,0.063323,2025.275502,1.215337
CRI,3,0.786796,0.068104,0.324558,0.231077,0.237821,0.039860,0.202173,1966.349472,0.470364,0.036763,0.033366,2026.096267,2.282379
