country,share,period_curvature_rms_2018_2024,cohort_curvature_rms_entry,period_share_of_curvature,leaning,normalization
MEX,share_married,0.046767856131540345,0.01682443483719661,0.7354327925460685,period,sum-to-zero (Deviation) coding; linear trend NOT identified/reported
MEX,share_cohab,0.03189120060416762,0.03295510451427507,0.4917967268284275,cohort,sum-to-zero (Deviation) coding; linear trend NOT identified/reported
