ciclo,id_ramo,desc_ramo,id_ur,desc_ur,gpo_funcional,desc_gpo_funcional,id_funcion,desc_funcion,id_subfuncion,desc_subfuncion,id_ai,desc_ai,id_modalidad,desc_modalidad,id_pp,desc_pp,id_capitulo,desc_capitulo,id_concepto,desc_concepto,id_partida_generica,desc_partida_generica,id_partida_especifica,desc_partida_especifica,id_tipogasto,desc_tipogasto,id_ff,desc_ff,id_entidad_federativa,entidad_federativa,id_clave_cartera,monto_proyecto
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,K,Proyectos de Inversión en Infraestructura y Obra Pública,27,Mantenimiento de Infraestructura,6000,Inversión pública,6200,Obra pública en bienes propios,622,Edificación no habitacional,62201,Obras de construcción para edificios no habitacionales,3,Gasto de obra pública,1,Recursos fiscales,9,Ciudad de México,0,303809521.0
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,R,Provisiones y reasignaciones presupuestarias específicas,1,Actividades derivadas del trabajo legislativo,1000,Servicios personales,1100,Remuneraciones al personal de carácter permanente,111,Dietas,11101,Dietas (Ramos Autónomos),1,Gasto corriente,1,Recursos fiscales,9,Ciudad de México,0,631877879.0
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,R,Provisiones y reasignaciones presupuestarias específicas,1,Actividades derivadas del trabajo legislativo,1000,Servicios personales,1100,Remuneraciones al personal de carácter permanente,113,Sueldos base al personal permanente,11301,Sueldos base,1,Gasto corriente,1,Recursos fiscales,9,Ciudad de México,0,598141798.0
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,R,Provisiones y reasignaciones presupuestarias específicas,1,Actividades derivadas del trabajo legislativo,1000,Servicios personales,1200,Remuneraciones al personal de carácter transitorio,121,Honorarios asimilables a salarios,12101,Honorarios,1,Gasto corriente,1,Recursos fiscales,9,Ciudad de México,0,1006550553.0
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,R,Provisiones y reasignaciones presupuestarias específicas,1,Actividades derivadas del trabajo legislativo,1000,Servicios personales,1200,Remuneraciones al personal de carácter transitorio,123,Retribuciones por servicios de carácter social,12301,Retribuciones por servicios de carácter social,1,Gasto corriente,1,Recursos fiscales,9,Ciudad de México,0,1333333.0
2026,1,Poder Legislativo,100,H. Cámara de Diputados,1,Gobierno,1,Legislación,1,Legislación,4,Llevar a cabo el proceso Legislativo,R,Provisiones y reasignaciones presupuestarias específicas,1,Actividades derivadas del trabajo legislativo,1000,Servicios
