cell,social_norm_on,map_on,map_depth,tfr_start,tfr_end,pct_change,tfr_end_sd
A_on_B_off,true,false,0.0,1.1175811275917096,0.8527715043216262,-23.694890396075778,0.030861037486369064
A_on_B_on,true,true,0.6,0.7107014137534815,0.4718600593184016,-33.60642737062656,0.017019375500899832
A_off_B_off,false,false,0.0,1.1351288091556695,1.2009860488714725,5.801741545506974,0.02293434875226009
A_off_B_on,false,true,0.6,0.7270721859723448,0.8221432534834479,13.075877381275486,0.02013870074561604
